Distance entre avions : 10.0 
Nombre de simulations : 100000 
Prob IS: 7.45917014364e-49 ; Error : 9.84508293569e-49 ; mu : -10.0 
Prob IS: 5.39064172374e-47 ; Error : 1.05139538339e-46 ; mu : -10.0 
Prob IS: 5.26397097273e-47 ; Error : 7.53341132244e-47 ; mu : -10.0 
Prob IS: 2.58837432154e-43 ; Error : 5.07311113976e-43 ; mu : -10.0 
Prob IS: 8.19618191268e-44 ; Error : 1.00532986815e-43 ; mu : -9.47368421053 
Prob IS: 1.37807119754e-48 ; Error : 1.9460235826e-48 ; mu : -10.0 
Prob IS: 2.9782027415e-49 ; Error : 4.94319569307e-49 ; mu : -10.0 
Prob IS: 3.07258373402e-47 ; Error : 6.02069324284e-47 ; mu : -10.0 
Prob IS: 7.40591686361e-48 ; Error : 1.37355494057e-47 ; mu : -10.0 
Prob IS: 3.58359689231e-47 ; Error : 6.40505061843e-47 ; mu : -10.0 
Prob IS: 1.47599481989e-50 ; Error : 2.49501974592e-50 ; mu : -10.0 
Prob IS: 3.43542828404e-46 ; Error : 6.19215484317e-46 ; mu : -10.0 
Prob IS: 5.90867498791e-48 ; Error : 1.10955718645e-47 ; mu : -10.0 
Prob IS: 9.32324557697e-50 ; Error : 1.41404963151e-49 ; mu : -10.0 
Prob IS: 3.44890762007e-48 ; Error : 6.7407165667e-48 ; mu : -10.0 
Prob IS: 3.64489083324e-48 ; Error : 7.13921211556e-48 ; mu : -10.0 
Prob IS: 4.50595805392e-50 ; Error : 6.43110442946e-50 ; mu : -10.0 
Prob IS: 3.39323083962e-48 ; Error : 5.45715792099e-48 ; mu : -10.0 
Prob IS: 7.70773112371e-48 ; Error : 1.44986180952e-47 ; mu : -10.0 
Prob IS: 6.2317174519e-47 ; Error : 1.21811142477e-46 ; mu : -10.0 
Prob IS: 7.18952594854e-46 ; Error : 1.40904587448e-45 ; mu : -10.0 
Prob IS: 2.32905070409e-48 ; Error : 3.97276712334e-48 ; mu : -10.0 
Prob IS: 4.41662651713e-48 ; Error : 8.38587632709e-48 ; mu : -10.0 
Real value : 1.4772627565662333e-12
