Distance entre avions : 4.0 
Nombre de simulations : 100000 
Distance, Probability, Error, Relative error, mu 
 
4.0, 5.852E-38, 1.085E-37, 185.35\%, 100000, -4.000 
4.0, 2.418E-37, 4.538E-37, 187.66\%, 100000, -4.000 
4.0, 9.512E-38, 1.618E-37, 170.07\%, 100000, -4.000 
4.0, 2.070E-36, 3.962E-36, 191.42\%, 100000, -4.000 
4.0, 5.477E-37, 8.103E-37, 147.94\%, 100000, -4.000 
4.0, 3.809E-38, 5.782E-38, 151.81\%, 100000, -4.000 
4.0, 1.155E-36, 2.105E-36, 182.26\%, 100000, -4.000 
4.0, 3.284E-38, 4.869E-38, 148.24\%, 100000, -4.000 
4.0, 7.827E-38, 1.088E-37, 138.97\%, 100000, -4.000 
4.0, 5.319E-36, 1.037E-35, 194.99\%, 100000, -4.000 
4.0, 1.285E-33, 2.519E-33, 196.00\%, 100000, -4.000 
4.0, 2.020E-37, 3.385E-37, 167.62\%, 100000, -4.000 
4.0, 6.618E-35, 1.277E-34, 192.90\%, 100000, -4.000 
4.0, 4.733E-36, 6.321E-36, 133.56\%, 100000, -4.000 
4.0, 1.422E-37, 1.886E-37, 132.64\%, 100000, -4.000 
4.0, 3.961E-36, 6.462E-36, 163.15\%, 100000, -4.000 
4.0, 6.012E-33, 1.178E-32, 195.98\%, 100000, -4.000 
4.0, 9.921E-39, 1.012E-38, 102.01\%, 100000, -4.000 
4.0, 1.015E-39, 1.429E-39, 140.84\%, 100000, -4.000 
4.0, 1.920E-36, 3.752E-36, 195.41\%, 100000, -4.000 
4.0, 3.002E-37, 5.768E-37, 192.16\%, 100000, -4.000 
4.0, 7.503E-38, 1.411E-37, 188.03\%, 100000, -4.000 
4.0, 2.483E-32, 4.866E-32, 196.00\%, 100000, -4.000 
Real value : 0.02045339335584273
