Distance entre avions : 4.0 
Nombre de simulations : 1000 
Distance, Probability, Error, Relative error, mu 
 
4.0, 1.416E-02, 4.131E-03, 29.17\%, 1000, -1.053 
4.0, 1.874E-02, 3.905E-03, 20.84\%, 1000, -1.684 
4.0, 1.153E-02, 2.564E-03, 22.23\%, 1000, -3.789 
4.0, 1.584E-02, 3.010E-03, 19.01\%, 1000, -2.947 
4.0, 2.024E-02, 5.083E-03, 25.12\%, 1000, -1.053 
4.0, 2.222E-02, 5.072E-03, 22.82\%, 1000, -2.526 
4.0, 1.308E-02, 3.004E-03, 22.96\%, 1000, -3.789 
4.0, 1.346E-02, 2.296E-03, 17.06\%, 1000, -3.579 
4.0, 1.569E-02, 3.823E-03, 24.36\%, 1000, -3.158 
4.0, 1.606E-02, 3.550E-03, 22.11\%, 1000, -2.947 
4.0, 1.773E-02, 4.344E-03, 24.50\%, 1000, -2.316 
4.0, 1.356E-02, 3.783E-03, 27.89\%, 1000, -4.000 
4.0, 1.418E-02, 3.026E-03, 21.34\%, 1000, -3.789 
4.0, 1.535E-02, 3.068E-03, 19.99\%, 1000, -1.895 
4.0, 1.744E-02, 4.234E-03, 24.27\%, 1000, -4.000 
4.0, 1.740E-02, 3.900E-03, 22.42\%, 1000, -1.895 
4.0, 1.410E-02, 2.442E-03, 17.32\%, 1000, -2.316 
4.0, 1.685E-02, 4.114E-03, 24.42\%, 1000, -2.947 
4.0, 1.773E-02, 7.191E-03, 40.55\%, 1000, -3.789 
4.0, 1.937E-02, 5.149E-03, 26.58\%, 1000, -3.158 
4.0, 1.712E-02, 3.007E-03, 17.57\%, 1000, -2.947 
4.0, 1.560E-02, 3.059E-03, 19.61\%, 1000, -2.526 
4.0, 1.678E-02, 3.653E-03, 21.77\%, 1000, -2.947 
Real value : 0.02025304340468459
