Distance entre avions : 8.0 
Nombre de simulations : 100000 
Prob IS: 2.47057145811e-27 ; Error : 4.75877445057e-27 ; mu : -8.0 
Prob IS: 2.31166723139e-27 ; Error : 4.48216592358e-27 ; mu : -8.0 
Prob IS: 4.60836063408e-28 ; Error : 6.02991043151e-28 ; mu : -8.0 
Prob IS: 2.57835063552e-27 ; Error : 4.96856440323e-27 ; mu : -8.0 
Prob IS: 2.00287570763e-27 ; Error : 1.74064587993e-27 ; mu : -7.57894736842 
Prob IS: 1.41690096759e-27 ; Error : 2.61546198531e-27 ; mu : -8.0 
Prob IS: 1.70607364365e-26 ; Error : 2.43777542571e-26 ; mu : -8.0 
Prob IS: 1.93800284649e-28 ; Error : 3.63074553558e-28 ; mu : -8.0 
Prob IS: 3.44577342191e-29 ; Error : 4.52806128055e-29 ; mu : -8.0 
Prob IS: 2.00612411859e-28 ; Error : 2.68387394944e-28 ; mu : -8.0 
Prob IS: 7.52060782242e-29 ; Error : 1.26819980598e-28 ; mu : -8.0 
Prob IS: 1.01966349564e-29 ; Error : 1.16441728839e-29 ; mu : -8.0 
Prob IS: 5.70740426545e-29 ; Error : 9.98865105856e-29 ; mu : -8.0 
Prob IS: 8.58940493939e-29 ; Error : 1.2616263758e-28 ; mu : -8.0 
Prob IS: 7.19719689838e-28 ; Error : 1.37102104001e-27 ; mu : -8.0 
Prob IS: 1.45865369069e-24 ; Error : 2.8589210949e-24 ; mu : -8.0 
Prob IS: 2.67122405279e-26 ; Error : 3.15773971449e-26 ; mu : -7.57894736842 
Prob IS: 1.34685234324e-27 ; Error : 2.60623119171e-27 ; mu : -8.0 
Prob IS: 3.40674959419e-28 ; Error : 4.23374762165e-28 ; mu : -8.0 
Prob IS: 1.17401693789e-25 ; Error : 2.30094446592e-25 ; mu : -8.0 
Prob IS: 3.38703471174e-28 ; Error : 4.29064435683e-28 ; mu : -8.0 
Prob IS: 9.54531954409e-29 ; Error : 1.15053785301e-28 ; mu : -8.0 
Prob IS: 1.51635229134e-29 ; Error : 1.78491003659e-29 ; mu : -8.0 
Real value : 2.8024937148707352e-08
