Distance entre avions : 8.0 
Nombre de simulations : 100 
Distance, Probability, Error, Relative error, mu 
 
8.0, 3.053E-161, 4.008E-161, 131.25\%, 100, -6.737 
8.0, 5.173E-157, 1.004E-156, 194.03\%, 100, -6.737 
8.0, 1.603E-151, 3.111E-151, 194.03\%, 100, -6.737 
8.0, 9.272E-146, 1.799E-145, 194.02\%, 100, -6.737 
8.0, 3.252E-162, 6.099E-162, 187.57\%, 100, -6.737 
8.0, 7.809E-149, 1.515E-148, 194.03\%, 100, -6.737 
8.0, 1.003E-150, 1.946E-150, 194.03\%, 100, -6.737 
8.0, 6.809E-161, 8.417E-161, 123.61\%, 100, -6.737 
8.0, 3.001E-159, 4.075E-159, 135.80\%, 100, -6.737 
8.0, 7.624E-148, 1.478E-147, 193.89\%, 100, -6.737 
8.0, 6.931E-153, 1.344E-152, 193.95\%, 100, -6.737 
8.0, 3.490E-152, 6.772E-152, 194.03\%, 100, -6.737 
8.0, 1.376E-156, 2.434E-156, 176.96\%, 100, -6.737 
8.0, 4.372E-149, 8.484E-149, 194.03\%, 100, -6.737 
8.0, 2.213E-148, 4.293E-148, 194.03\%, 100, -6.737 
8.0, 1.450E-162, 2.823E-162, 194.69\%, 100, -7.158 
8.0, 2.050E-156, 3.208E-156, 156.48\%, 100, -6.737 
8.0, 1.182E-154, 2.293E-154, 194.03\%, 100, -6.737 
8.0, 2.081E-160, 3.302E-160, 158.62\%, 100, -6.737 
8.0, 1.231E-149, 2.388E-149, 194.03\%, 100, -6.737 
8.0, 1.965E-152, 3.811E-152, 193.97\%, 100, -6.737 
8.0, 2.060E-152, 3.997E-152, 194.03\%, 100, -6.737 
8.0, 5.302E-160, 9.132E-160, 172.25\%, 100, -6.737 
Real value : 2.2756119101297045e-06
