Distance entre avions : 8.0 
Nombre de simulations : 1000 
Distance, Probability, Error, Relative error, mu 
 
8.0, 5.256E-144, 1.019E-143, 193.84\%, 1000, -6.737 
8.0, 2.592E-146, 5.066E-146, 195.43\%, 1000, -6.737 
8.0, 3.990E-155, 7.812E-155, 195.80\%, 1000, -7.158 
8.0, 2.588E-151, 2.806E-151, 108.45\%, 1000, -6.737 
8.0, 1.010E-148, 1.588E-148, 157.23\%, 1000, -6.737 
8.0, 7.310E-152, 9.775E-152, 133.73\%, 1000, -6.737 
8.0, 1.452E-162, 2.827E-162, 194.71\%, 1000, -7.158 
8.0, 1.516E-161, 2.672E-161, 176.22\%, 1000, -7.158 
8.0, 9.605E-147, 1.879E-146, 195.60\%, 1000, -6.737 
8.0, 4.313E-161, 8.443E-161, 195.76\%, 1000, -7.158 
8.0, 2.871E-150, 4.064E-150, 141.55\%, 1000, -6.737 
8.0, 4.029E-147, 7.572E-147, 187.94\%, 1000, -6.737 
8.0, 2.469E-150, 4.541E-150, 183.91\%, 1000, -6.737 
8.0, 3.513E-158, 6.878E-158, 195.80\%, 1000, -7.158 
8.0, 2.344E-151, 4.494E-151, 191.72\%, 1000, -6.737 
8.0, 1.008E-146, 1.974E-146, 195.78\%, 1000, -6.737 
8.0, 8.886E-160, 1.740E-159, 195.80\%, 1000, -7.158 
8.0, 1.508E-143, 2.952E-143, 195.79\%, 1000, -6.737 
8.0, 5.599E-149, 1.096E-148, 195.80\%, 1000, -7.158 
8.0, 7.057E-144, 1.382E-143, 195.80\%, 1000, -6.737 
8.0, 1.524E-163, 2.755E-163, 180.84\%, 1000, -7.158 
8.0, 1.929E-149, 2.369E-149, 122.83\%, 1000, -6.737 
8.0, 7.943E-148, 1.555E-147, 195.80\%, 1000, -6.737 
Real value : 8.160262199297108e-08
