Distance entre avions : 7.0 
Nombre de simulations : 100000 
Prob IS: 2.51980459466e-06 ; Error : 4.57312771258e-07 ; mu : -7.0 
Prob IS: 2.74391561215e-06 ; Error : 3.33148690677e-07 ; mu : -4.42105263158 
Prob IS: 2.58265354275e-06 ; Error : 3.29861693623e-07 ; mu : -5.89473684211 
Prob IS: 2.53813963076e-06 ; Error : 3.35672038189e-07 ; mu : -6.26315789474 
Prob IS: 2.90695164053e-06 ; Error : 4.57533533003e-07 ; mu : -4.78947368421 
Prob IS: 2.3340736781e-06 ; Error : 2.38754486827e-07 ; mu : -6.26315789474 
Prob IS: 2.45748927294e-06 ; Error : 3.15977462864e-07 ; mu : -6.26315789474 
Prob IS: 2.70818479717e-06 ; Error : 4.18722974106e-07 ; mu : -5.89473684211 
Prob IS: 2.78346140131e-06 ; Error : 4.81001128273e-07 ; mu : -6.26315789474 
Prob IS: 2.35963608809e-06 ; Error : 3.72349462895e-07 ; mu : -7.0 
Prob IS: 2.72961027611e-06 ; Error : 3.65334443287e-07 ; mu : -4.42105263158 
Prob IS: 2.68784945293e-06 ; Error : 4.62353946922e-07 ; mu : -5.89473684211 
Prob IS: 2.5163075092e-06 ; Error : 3.32907318355e-07 ; mu : -6.26315789474 
Prob IS: 2.59902034025e-06 ; Error : 3.44279626896e-07 ; mu : -4.78947368421 
Prob IS: 2.38011875189e-06 ; Error : 2.37481685622e-07 ; mu : -5.52631578947 
Prob IS: 2.63088405913e-06 ; Error : 3.4624328224e-07 ; mu : -6.26315789474 
Prob IS: 2.27335691616e-06 ; Error : 3.61364346378e-07 ; mu : -7.0 
Prob IS: 2.63547512753e-06 ; Error : 3.36991408189e-07 ; mu : -4.42105263158 
Prob IS: 2.68697108662e-06 ; Error : 3.65724117998e-07 ; mu : -5.15789473684 
Prob IS: 2.21790705183e-06 ; Error : 4.13272341964e-07 ; mu : -7.0 
Prob IS: 2.99197539278e-06 ; Error : 5.05088599646e-07 ; mu : -6.26315789474 
Prob IS: 2.7249490836e-06 ; Error : 3.6271646298e-07 ; mu : -5.89473684211 
Prob IS: 2.79430856126e-06 ; Error : 4.97155119916e-07 ; mu : -6.63157894737 
Real value : 6.536045945582103e-06
