Distance entre avions : 6.0 
Nombre de simulations : 100 
Distance, Probability, Error, Relative error, mu 
 
6.0, 1.209E-121, 2.153E-121, 178.07\%, 100, -6.000 
6.0, 1.710E-115, 3.318E-115, 194.03\%, 100, -6.000 
6.0, 1.986E-113, 3.565E-113, 179.50\%, 100, -6.000 
6.0, 1.739E-118, 3.374E-118, 194.03\%, 100, -6.000 
6.0, 8.418E-121, 1.403E-120, 166.66\%, 100, -6.000 
6.0, 1.005E-117, 1.951E-117, 194.03\%, 100, -6.000 
6.0, 1.049E-116, 2.036E-116, 194.03\%, 100, -6.000 
6.0, 4.422E-112, 8.580E-112, 194.03\%, 100, -6.000 
6.0, 3.386E-113, 6.570E-113, 194.02\%, 100, -6.000 
6.0, 2.600E-102, 5.045E-102, 194.03\%, 100, -6.000 
6.0, 9.098E-122, 1.718E-121, 188.82\%, 100, -6.000 
6.0, 1.706E-121, 2.912E-121, 170.73\%, 100, -6.000 
6.0, 1.975E-123, 3.693E-123, 187.04\%, 100, -6.000 
6.0, 3.290E-117, 5.368E-117, 163.15\%, 100, -6.000 
6.0, 9.944E-115, 1.929E-114, 194.03\%, 100, -6.000 
6.0, 1.290E-116, 2.503E-116, 193.97\%, 100, -6.000 
6.0, 1.058E-117, 2.053E-117, 194.03\%, 100, -6.000 
6.0, 2.343E-117, 4.435E-117, 189.28\%, 100, -6.000 
6.0, 9.550E-114, 1.780E-113, 186.36\%, 100, -6.000 
6.0, 4.365E-124, 5.001E-124, 114.57\%, 100, -6.000 
6.0, 5.729E-115, 1.112E-114, 194.03\%, 100, -6.000 
6.0, 7.141E-120, 1.286E-119, 180.06\%, 100, -6.000 
6.0, 2.815E-122, 5.460E-122, 193.97\%, 100, -6.000 
Real value : 0.00011742495369015948
