Distance entre avions : 10.0 
Nombre de simulations : 100 
Distance, Probability, Error, Relative error, mu 
 
10.0, 1.841E-13, 1.179E-13, 64.01\%, 100, -9.474 
10.0, 1.793E-13, 2.069E-13, 115.36\%, 100, -7.368 
10.0, 4.158E-14, 8.067E-14, 194.03\%, 100, -6.842 
10.0, 1.253E-13, 1.325E-13, 105.72\%, 100, -8.947 
10.0, 1.099E-13, 9.461E-14, 86.07\%, 100, -8.947 
10.0, 2.243E-14, 4.353E-14, 194.03\%, 100, -7.368 
10.0, 1.093E-14, 1.306E-14, 119.54\%, 100, -7.368 
10.0, 2.153E-14, 3.697E-14, 171.74\%, 100, -6.842 
10.0, 1.362E-13, 1.163E-13, 85.44\%, 100, -8.421 
10.0, 1.646E-13, 2.770E-13, 168.31\%, 100, -7.368 
10.0, 2.559E-14, 2.465E-14, 96.34\%, 100, -8.421 
10.0, 4.881E-13, 4.648E-13, 95.22\%, 100, -7.368 
10.0, 1.553E-13, 1.331E-13, 85.67\%, 100, -8.947 
10.0, 1.498E-13, 1.216E-13, 81.17\%, 100, -10.000 
10.0, 1.421E-13, 1.399E-13, 98.47\%, 100, -10.000 
10.0, 3.479E-13, 2.966E-13, 85.23\%, 100, -9.474 
10.0, 2.468E-14, 4.483E-14, 181.60\%, 100, -7.895 
10.0, 9.960E-14, 1.094E-13, 109.86\%, 100, -8.421 
10.0, 1.420E-13, 1.130E-13, 79.61\%, 100, -8.947 
10.0, 2.498E-13, 1.820E-13, 72.87\%, 100, -10.000 
10.0, 1.219E-13, 8.312E-14, 68.21\%, 100, -9.474 
10.0, 5.903E-13, 5.312E-13, 90.00\%, 100, -8.421 
10.0, 4.265E-13, 3.851E-13, 90.29\%, 100, -9.474 
Real value : 1.4489520694382918e-12
