Probability, Error, Relative error, mu 
 
0.0,0.0,100 
0.0,0.0,100 
0.000131127256819,0.000254426348526,100 
0.000126279757418,0.00020482551645,100 
0.0,0.0,100 
0.00120162771921,0.00233151947431,100 
0.000140061088122,0.000271760670406,100 
0.00015487707212,0.000223030383959,100 
0.0,0.0,100 
6.74933439943e-05,0.000126810459845,100 
3.12945022615e-05,4.40010242269e-05,100 
0.000115370159297,0.000223852836329,100 
0.0,0.0,100 
2.89173873322e-05,5.61084357771e-05,100 
0.00019897177457,0.000386065134677,100 
2.80632083404e-05,5.44510714186e-05,100 
0.0,0.0,100 
0.0,0.0,100 
0.0,0.0,100 
0.0,0.0,100 
0.0,0.0,100 
0.0,0.0,100 
0.0,0.0,100 

Accumulated: 
9.670E-05, 4.776E-05, 0.49\%, 100 
