Distance entre avions : 8.0 
Nombre de simulations : 100000 
Prob IS: 5.47674838882e-165 ; Error : 1.37768014614e-164 ; mu : -7.57894736842 
Prob IS: 3.85167962513e-153 ; Error : 6.35842824974e-153 ; mu : -7.15789473684 
Prob IS: 2.94658398755e-147 ; Error : 5.77261731379e-147 ; mu : -7.15789473684 
Prob IS: 4.77044290368e-153 ; Error : 7.38513223635e-153 ; mu : -7.15789473684 
Prob IS: 1.34787780548e-151 ; Error : 2.64145055048e-151 ; mu : -7.15789473684 
Prob IS: 8.75344185549e-147 ; Error : 1.71528481845e-146 ; mu : -7.15789473684 
Prob IS: 5.57114199025e-149 ; Error : 1.09119164189e-148 ; mu : -7.15789473684 
Prob IS: 3.52994262486e-151 ; Error : 6.91637044177e-151 ; mu : -7.15789473684 
Prob IS: 7.04745708016e-150 ; Error : 1.38127491337e-149 ; mu : -7.15789473684 
Prob IS: 3.13257268907e-157 ; Error : 6.10011741423e-157 ; mu : -7.15789473684 
Prob IS: 6.56715045871e-151 ; Error : 1.28286582062e-150 ; mu : -7.15789473684 
Prob IS: 2.86563862196e-153 ; Error : 5.52894016433e-153 ; mu : -7.15789473684 
Prob IS: 3.7946712532e-156 ; Error : 4.45682521585e-156 ; mu : -7.15789473684 
Prob IS: 7.21186606954e-155 ; Error : 9.19488990511e-155 ; mu : -7.15789473684 
Prob IS: 4.69494349208e-154 ; Error : 5.25237755966e-154 ; mu : -7.15789473684 
Prob IS: 8.83392124176e-146 ; Error : 1.72954481599e-145 ; mu : -7.15789473684 
Prob IS: 4.22696661829e-155 ; Error : 6.80302313772e-155 ; mu : -7.15789473684 
Prob IS: 3.17303669765e-151 ; Error : 6.16904670599e-151 ; mu : -7.15789473684 
Prob IS: 1.43827185593e-154 ; Error : 2.50873816909e-154 ; mu : -7.15789473684 
Prob IS: 1.01700326888e-153 ; Error : 1.66686182851e-153 ; mu : -7.15789473684 
Prob IS: 9.5040999577e-154 ; Error : 1.52545695723e-153 ; mu : -7.15789473684 
Prob IS: 1.9187481424e-154 ; Error : 3.40992045361e-154 ; mu : -7.15789473684 
Prob IS: 1.43184947079e-147 ; Error : 2.80637952737e-147 ; mu : -7.15789473684 
Real value : 6.597794290907899e-06
