Distance entre avions : 6.0 
Nombre de simulations : 100000 
Prob IS: 1.70133195617e-95 ; Error : 2.39869978471e-95 ; mu : -6.0 
Prob IS: 4.17251093803e-100 ; Error : 6.04205428966e-100 ; mu : -6.0 
Prob IS: 3.91996749747e-101 ; Error : 6.74057096764e-101 ; mu : -6.0 
Prob IS: 6.70951460429e-101 ; Error : 1.17806314395e-100 ; mu : -6.0 
Prob IS: 4.07036948894e-96 ; Error : 7.89686462364e-96 ; mu : -6.0 
Prob IS: 1.77623988926e-99 ; Error : 3.46844170773e-99 ; mu : -6.0 
Prob IS: 1.30602143389e-102 ; Error : 2.32106049177e-102 ; mu : -6.0 
Prob IS: 8.82763439434e-97 ; Error : 1.73019783896e-96 ; mu : -6.0 
Prob IS: 3.4495015176e-100 ; Error : 5.52759099132e-100 ; mu : -6.0 
Prob IS: 3.4994488092e-97 ; Error : 6.8582702402e-97 ; mu : -6.0 
Prob IS: 4.53403492213e-90 ; Error : 8.88660869291e-90 ; mu : -6.0 
Prob IS: 2.21495609772e-97 ; Error : 4.33832894826e-97 ; mu : -6.0 
Prob IS: 8.24006079947e-99 ; Error : 1.45495632285e-98 ; mu : -6.0 
Prob IS: 7.28738526594e-101 ; Error : 8.023021847e-101 ; mu : -6.0 
Prob IS: 4.88681120078e-99 ; Error : 9.35583483287e-99 ; mu : -6.0 
Prob IS: 4.2600867096e-100 ; Error : 6.16946379221e-100 ; mu : -6.0 
Prob IS: 1.18048029584e-99 ; Error : 2.28228826112e-99 ; mu : -6.0 
Prob IS: 3.30968108322e-101 ; Error : 5.70514895671e-101 ; mu : -6.0 
Prob IS: 3.35752649431e-102 ; Error : 5.11304684022e-102 ; mu : -6.0 
Prob IS: 8.36506958746e-101 ; Error : 1.25084397883e-100 ; mu : -6.0 
Prob IS: 4.88818561732e-101 ; Error : 5.80694881028e-101 ; mu : -6.0 
Prob IS: 2.52932000419e-98 ; Error : 4.56429671112e-98 ; mu : -6.0 
Prob IS: 5.91036333036e-101 ; Error : 1.0210976368e-100 ; mu : -6.0 
Real value : 0.00012109630018330986
