Distance entre avions : 6.0 
Nombre de simulations : 100000 
Prob IS: 6.30397880686e-05 ; Error : 1.081893633e-05 ; mu : -4.10526315789 
Prob IS: 7.10596412049e-05 ; Error : 1.40044014019e-05 ; mu : -4.10526315789 
Prob IS: 5.66023905202e-05 ; Error : 1.06005297176e-05 ; mu : -5.05263157895 
Prob IS: 6.45044451567e-05 ; Error : 8.39440535398e-06 ; mu : -4.10526315789 
Prob IS: 7.12733249764e-05 ; Error : 1.15556373331e-05 ; mu : -3.15789473684 
Prob IS: 5.36532662044e-05 ; Error : 1.12056916688e-05 ; mu : -6.0 
Prob IS: 6.89038561844e-05 ; Error : 1.16245314312e-05 ; mu : -2.21052631579 
Prob IS: 5.94431123969e-05 ; Error : 9.18394603457e-06 ; mu : -5.36842105263 
Prob IS: 5.2770307982e-05 ; Error : 5.88115047072e-06 ; mu : -4.73684210526 
Prob IS: 6.02773500576e-05 ; Error : 7.1706979244e-06 ; mu : -4.42105263158 
Prob IS: 6.72798152201e-05 ; Error : 1.71014622285e-05 ; mu : -5.36842105263 
Prob IS: 4.89668517227e-05 ; Error : 8.75751018621e-06 ; mu : -6.0 
Prob IS: 6.15493297987e-05 ; Error : 1.68904381533e-05 ; mu : -5.05263157895 
Prob IS: 6.38769699819e-05 ; Error : 1.09741581017e-05 ; mu : -5.05263157895 
Prob IS: 6.21336694624e-05 ; Error : 7.44869549288e-06 ; mu : -4.42105263158 
Prob IS: 6.5577782122e-05 ; Error : 1.38982422014e-05 ; mu : -4.42105263158 
Prob IS: 7.54315850787e-05 ; Error : 1.33866586786e-05 ; mu : -2.21052631579 
Prob IS: 7.39671571906e-05 ; Error : 1.76638284072e-05 ; mu : -4.10526315789 
Prob IS: 5.57680149689e-05 ; Error : 9.4201382246e-06 ; mu : -5.05263157895 
Prob IS: 5.44109355489e-05 ; Error : 6.63836890747e-06 ; mu : -4.42105263158 
Prob IS: 7.40830084585e-05 ; Error : 2.18893860108e-05 ; mu : -5.68421052632 
Prob IS: 7.27547316858e-05 ; Error : 1.06809837456e-05 ; mu : -2.84210526316 
Prob IS: 4.92897858136e-05 ; Error : 9.50332354604e-06 ; mu : -6.0 
Real value : 8.747359720173709e-05
