Distance entre avions : 10.0 
Nombre de simulations : 100000 
Prob IS: 6.84418223624e-14 ; Error : 1.34144630364e-13 ; mu : -4.21052631579 
Prob IS: 3.4968271056e-15 ; Error : 6.85371258882e-15 ; mu : -4.21052631579 
Prob IS: 3.10548847002e-14 ; Error : 6.08669653336e-14 ; mu : -4.21052631579 
Prob IS: 8.25081093829e-13 ; Error : 1.7357783856e-13 ; mu : -7.36842105263 
Prob IS: 6.57219626545e-13 ; Error : 1.20761863145e-13 ; mu : -9.47368421053 
Prob IS: 5.84830751016e-13 ; Error : 1.11153320083e-13 ; mu : -9.47368421053 
Prob IS: 9.94496360279e-13 ; Error : 2.4551128701e-13 ; mu : -6.84210526316 
Prob IS: 8.41449414655e-13 ; Error : 1.76636047431e-13 ; mu : -8.94736842105 
Prob IS: 5.30064103854e-13 ; Error : 1.02705058747e-13 ; mu : -10.0 
Prob IS: 7.23979670405e-13 ; Error : 2.51307897217e-13 ; mu : -6.31578947368 
Prob IS: 6.9626608182e-13 ; Error : 1.58106114765e-13 ; mu : -7.89473684211 
Prob IS: 6.5278070167e-13 ; Error : 1.81059596339e-13 ; mu : -9.47368421053 
Prob IS: 7.00330090254e-13 ; Error : 1.71937007892e-13 ; mu : -8.94736842105 
Prob IS: 3.21054844164e-14 ; Error : 5.10928074514e-14 ; mu : -4.21052631579 
Prob IS: 9.50602003026e-13 ; Error : 2.3190495351e-13 ; mu : -8.94736842105 
Prob IS: 7.02883896447e-13 ; Error : 2.17343440918e-13 ; mu : -5.78947368421 
Prob IS: 7.28202607519e-13 ; Error : 1.51130344253e-13 ; mu : -8.94736842105 
Prob IS: 6.90850068582e-13 ; Error : 1.66924451592e-13 ; mu : -9.47368421053 
Prob IS: 6.46783541569e-13 ; Error : 1.46165103815e-13 ; mu : -7.36842105263 
Prob IS: 3.35022378672e-13 ; Error : 1.36789093859e-13 ; mu : -5.26315789474 
Prob IS: 1.30543792283e-13 ; Error : 1.76368941087e-13 ; mu : -4.21052631579 
Prob IS: 7.839199977e-13 ; Error : 1.71395305815e-13 ; mu : -7.89473684211 
Prob IS: 8.18031003791e-13 ; Error : 1.82368557442e-13 ; mu : -7.89473684211 
Real value : 1.4409584636609907e-12
