Distance entre avions : 6.0 
Nombre de simulations : 100000 
Distance, Probability, Error, Relative error, mu 
 
6.0, 8.852E-05, 1.388E-05, 15.68\%, 100000, -6.000 
6.0, 1.060E-04, 1.628E-05, 15.36\%, 100000, -5.053 
6.0, 1.038E-04, 1.348E-05, 12.98\%, 100000, -3.474 
6.0, 9.806E-05, 1.162E-05, 11.85\%, 100000, -2.526 
6.0, 9.269E-05, 1.052E-05, 11.36\%, 100000, -5.368 
6.0, 1.194E-04, 1.388E-05, 11.63\%, 100000, -3.158 
6.0, 1.044E-04, 1.207E-05, 11.57\%, 100000, -3.789 
6.0, 1.041E-04, 1.401E-05, 13.47\%, 100000, -2.526 
6.0, 1.013E-04, 1.199E-05, 11.84\%, 100000, -3.789 
6.0, 1.109E-04, 1.520E-05, 13.70\%, 100000, -4.105 
6.0, 1.135E-04, 1.526E-05, 13.45\%, 100000, -2.526 
6.0, 1.117E-04, 2.151E-05, 19.26\%, 100000, -3.474 
6.0, 1.027E-04, 1.230E-05, 11.98\%, 100000, -2.211 
6.0, 1.046E-04, 1.212E-05, 11.59\%, 100000, -2.526 
6.0, 1.105E-04, 1.489E-05, 13.47\%, 100000, -2.211 
6.0, 1.097E-04, 1.263E-05, 11.51\%, 100000, -2.211 
6.0, 8.713E-05, 1.079E-05, 12.39\%, 100000, -6.000 
6.0, 1.047E-04, 1.558E-05, 14.89\%, 100000, -5.053 
6.0, 1.102E-04, 1.413E-05, 12.82\%, 100000, -2.211 
6.0, 8.697E-05, 1.356E-05, 15.59\%, 100000, -6.000 
6.0, 1.087E-04, 1.354E-05, 12.47\%, 100000, -3.474 
6.0, 9.952E-05, 1.175E-05, 11.81\%, 100000, -4.737 
6.0, 9.027E-05, 8.914E-06, 9.87\%, 100000, -4.421 
Real value : 8.563898028934869e-05
