Distance entre avions : 7.0 
Nombre de simulations : 100000 
Prob IS: 1.68031938183e-20 ; Error : 2.13262362758e-20 ; mu : -7.0 
Prob IS: 2.86054303128e-19 ; Error : 3.9759584854e-19 ; mu : -7.0 
Prob IS: 1.36360988825e-21 ; Error : 1.43223327087e-21 ; mu : -7.0 
Prob IS: 1.2804604951e-19 ; Error : 1.95151812653e-19 ; mu : -6.63157894737 
Prob IS: 2.74089220461e-20 ; Error : 4.91484067104e-20 ; mu : -7.0 
Prob IS: 3.99413594958e-20 ; Error : 6.55489297511e-20 ; mu : -7.0 
Prob IS: 1.9988991999e-20 ; Error : 1.85817900613e-20 ; mu : -6.63157894737 
Prob IS: 4.2781265328e-20 ; Error : 6.07680091955e-20 ; mu : -7.0 
Prob IS: 7.85424992996e-19 ; Error : 1.16456184959e-18 ; mu : -7.0 
Prob IS: 5.527622769e-22 ; Error : 5.89479484861e-22 ; mu : -7.0 
Prob IS: 1.83583899286e-19 ; Error : 3.07387219164e-19 ; mu : -7.0 
Prob IS: 4.58515721711e-21 ; Error : 4.69907375836e-21 ; mu : -7.0 
Prob IS: 5.98069167031e-18 ; Error : 1.17115277472e-17 ; mu : -7.0 
Prob IS: 6.59283006582e-20 ; Error : 8.18975902609e-20 ; mu : -7.0 
Prob IS: 1.84409840224e-20 ; Error : 2.14558104645e-20 ; mu : -7.0 
Prob IS: 2.40378205994e-19 ; Error : 3.84081854223e-19 ; mu : -6.63157894737 
Prob IS: 1.74351311936e-20 ; Error : 3.12330871155e-20 ; mu : -7.0 
Prob IS: 3.17145562249e-19 ; Error : 4.44382584739e-19 ; mu : -7.0 
Prob IS: 1.71380230936e-20 ; Error : 2.697806504e-20 ; mu : -7.0 
Prob IS: 2.67495853718e-21 ; Error : 3.62493291934e-21 ; mu : -7.0 
Prob IS: 6.24046327528e-18 ; Error : 1.22262034149e-17 ; mu : -7.0 
Prob IS: 5.48827674951e-18 ; Error : 1.07209301626e-17 ; mu : -7.0 
Prob IS: 2.0898817022e-21 ; Error : 2.82858170627e-21 ; mu : -7.0 
Real value : 1.9763454102150746e-06
