Distance entre avions : 6.0 
Nombre de simulations : 1000 
Distance, Probability, Error, Relative error, mu 
 
6.0, 5.268E-05, 1.689E-05, 32.07\%, 1000, -6.000 
6.0, 5.235E-05, 1.901E-05, 36.32\%, 1000, -3.474 
6.0, 4.498E-05, 2.034E-05, 45.23\%, 1000, -6.000 
6.0, 5.447E-05, 1.737E-05, 31.90\%, 1000, -4.737 
6.0, 4.175E-05, 1.261E-05, 30.21\%, 1000, -6.000 
6.0, 4.319E-05, 1.679E-05, 38.87\%, 1000, -5.684 
6.0, 5.040E-05, 1.741E-05, 34.53\%, 1000, -6.000 
6.0, 4.811E-05, 1.475E-05, 30.65\%, 1000, -6.000 
6.0, 3.699E-05, 1.553E-05, 41.98\%, 1000, -6.000 
6.0, 5.844E-05, 2.152E-05, 36.82\%, 1000, -5.368 
6.0, 5.957E-05, 2.467E-05, 41.42\%, 1000, -4.105 
6.0, 4.889E-05, 1.891E-05, 38.68\%, 1000, -5.368 
6.0, 4.116E-05, 1.347E-05, 32.74\%, 1000, -6.000 
6.0, 5.468E-05, 1.761E-05, 32.20\%, 1000, -5.368 
6.0, 4.696E-05, 1.542E-05, 32.83\%, 1000, -5.684 
6.0, 4.715E-05, 1.386E-05, 29.40\%, 1000, -5.684 
6.0, 2.691E-05, 2.469E-05, 91.76\%, 1000, -1.895 
6.0, 3.992E-05, 1.285E-05, 32.19\%, 1000, -6.000 
6.0, 5.305E-05, 1.974E-05, 37.20\%, 1000, -4.737 
6.0, 4.566E-05, 1.168E-05, 25.57\%, 1000, -4.737 
6.0, 4.296E-05, 1.592E-05, 37.06\%, 1000, -5.684 
6.0, 4.190E-05, 1.279E-05, 30.52\%, 1000, -5.684 
6.0, 6.086E-05, 2.038E-05, 33.49\%, 1000, -3.789 
Real value : 0.00010188456492854492
