Distance entre avions : 3.0 
Nombre de simulations : 100000 
Prob IS: 0.11800143187 ; Error : 0.00160076194737 ; mu : -0.631578947368 
Prob IS: 0.118587072773 ; Error : 0.00159435043341 ; mu : -0.631578947368 
Prob IS: 0.118613026103 ; Error : 0.00158636755219 ; mu : -0.631578947368 
Prob IS: 0.119503671858 ; Error : 0.00161498366725 ; mu : -0.473684210526 
Prob IS: 0.118042051876 ; Error : 0.00158415061675 ; mu : -0.631578947368 
Prob IS: 0.119833321147 ; Error : 0.00160807978362 ; mu : -0.631578947368 
Prob IS: 0.120790011025 ; Error : 0.00161390055498 ; mu : -0.473684210526 
Prob IS: 0.119497521302 ; Error : 0.00160149945111 ; mu : -0.631578947368 
Prob IS: 0.119556565551 ; Error : 0.00159183074001 ; mu : -0.631578947368 
Prob IS: 0.117821657525 ; Error : 0.00159880574249 ; mu : -0.473684210526 
Prob IS: 0.118610781925 ; Error : 0.00158782938743 ; mu : -0.631578947368 
Prob IS: 0.117741706729 ; Error : 0.0015905887065 ; mu : -0.631578947368 
Prob IS: 0.118036643359 ; Error : 0.0015806146448 ; mu : -0.631578947368 
Prob IS: 0.117429212925 ; Error : 0.00158332597954 ; mu : -0.631578947368 
Prob IS: 0.118426373056 ; Error : 0.00160521830698 ; mu : -0.631578947368 
Prob IS: 0.119301312068 ; Error : 0.0015998374144 ; mu : -0.631578947368 
Prob IS: 0.120056725588 ; Error : 0.00160870201503 ; mu : -0.473684210526 
Prob IS: 0.120889232165 ; Error : 0.0016153779706 ; mu : -0.631578947368 
Prob IS: 0.118142454704 ; Error : 0.00157495458977 ; mu : -0.631578947368 
Prob IS: 0.118731775801 ; Error : 0.0015797660379 ; mu : -0.631578947368 
Prob IS: 0.120004887109 ; Error : 0.00160743072986 ; mu : -0.631578947368 
Prob IS: 0.118718458124 ; Error : 0.00159817979704 ; mu : -0.473684210526 
Prob IS: 0.118636658978 ; Error : 0.00158806260784 ; mu : -0.631578947368 
Real value : 0.11909571997031954
