Distance entre avions : 4.0 
Nombre de simulations : 100000 
Distance, Probability, Error, Relative error, mu 
 
4.0, 2.012E-02, 5.948E-04, 2.96\%, 100000, -0.842 
4.0, 1.995E-02, 5.654E-04, 2.83\%, 100000, -1.053 
4.0, 2.026E-02, 5.823E-04, 2.87\%, 100000, -1.263 
4.0, 1.976E-02, 5.457E-04, 2.76\%, 100000, -1.053 
4.0, 2.010E-02, 5.595E-04, 2.78\%, 100000, -1.053 
4.0, 2.082E-02, 5.858E-04, 2.81\%, 100000, -1.263 
4.0, 2.041E-02, 5.455E-04, 2.67\%, 100000, -1.263 
4.0, 2.015E-02, 5.606E-04, 2.78\%, 100000, -1.053 
4.0, 2.018E-02, 5.499E-04, 2.72\%, 100000, -1.474 
4.0, 2.033E-02, 5.623E-04, 2.77\%, 100000, -1.263 
4.0, 1.986E-02, 5.600E-04, 2.82\%, 100000, -1.053 
4.0, 2.008E-02, 5.460E-04, 2.72\%, 100000, -1.263 
4.0, 2.066E-02, 5.892E-04, 2.85\%, 100000, -1.053 
4.0, 1.967E-02, 5.314E-04, 2.70\%, 100000, -1.263 
4.0, 2.000E-02, 5.398E-04, 2.70\%, 100000, -1.263 
4.0, 1.991E-02, 5.467E-04, 2.75\%, 100000, -1.053 
4.0, 2.069E-02, 5.824E-04, 2.81\%, 100000, -1.053 
4.0, 2.012E-02, 5.691E-04, 2.83\%, 100000, -1.053 
4.0, 1.971E-02, 5.583E-04, 2.83\%, 100000, -1.053 
4.0, 2.035E-02, 5.654E-04, 2.78\%, 100000, -1.263 
4.0, 1.998E-02, 5.377E-04, 2.69\%, 100000, -1.263 
4.0, 2.084E-02, 5.816E-04, 2.79\%, 100000, -1.263 
4.0, 2.023E-02, 5.707E-04, 2.82\%, 100000, -1.053 
Real value : 0.020165631767222525
