Distance entre avions : 10.0 
Nombre de simulations : 100 
Distance, Probability, Error, Relative error, mu 
 
10.0, 1.423E-156, 2.752E-156, 193.45\%, 100, -6.316 
10.0, 6.263E-147, 1.215E-146, 194.03\%, 100, -6.316 
10.0, 9.109E-159, 1.767E-158, 194.03\%, 100, -6.316 
10.0, 1.826E-147, 3.543E-147, 194.03\%, 100, -6.316 
10.0, 6.231E-160, 1.209E-159, 194.03\%, 100, -6.316 
10.0, 2.699E-160, 5.237E-160, 194.03\%, 100, -6.316 
10.0, 3.629E-150, 7.042E-150, 194.03\%, 100, -6.316 
10.0, 5.417E-152, 1.051E-151, 194.03\%, 100, -6.316 
10.0, 6.959E-157, 9.892E-157, 142.15\%, 100, -6.316 
10.0, 1.357E-159, 2.633E-159, 194.03\%, 100, -6.316 
10.0, 9.766E-158, 1.895E-157, 194.03\%, 100, -6.316 
