Distance entre avions : 10.0 
Nombre de simulations : 100000 
Prob IS: 3.60289439297e-157 ; Error : 7.06160239312e-157 ; mu : -7.36842105263 
Prob IS: 8.39951506864e-148 ; Error : 1.2590250508e-147 ; mu : -6.84210526316 
Prob IS: 2.20365869846e-145 ; Error : 4.31496162636e-145 ; mu : -6.84210526316 
Prob IS: 1.45717934962e-147 ; Error : 2.83087294846e-147 ; mu : -6.84210526316 
Prob IS: 3.63301113833e-164 ; Error : 7.15863602907e-164 ; mu : -7.36842105263 
Prob IS: 1.27889256701e-149 ; Error : 2.45667217232e-149 ; mu : -6.84210526316 
Prob IS: 4.70677705241e-148 ; Error : 9.02753263149e-148 ; mu : -6.84210526316 
Prob IS: 9.4029705694e-143 ; Error : 1.84296181009e-142 ; mu : -6.84210526316 
Prob IS: 2.37856148764e-147 ; Error : 4.59152907871e-147 ; mu : -6.84210526316 
Prob IS: 9.29031892477e-143 ; Error : 1.82087379293e-142 ; mu : -6.84210526316 
Prob IS: 2.43371878469e-145 ; Error : 4.61964786031e-145 ; mu : -6.84210526316 
Prob IS: 5.13975696563e-148 ; Error : 6.10581254851e-148 ; mu : -6.84210526316 
Prob IS: 8.87109460997e-147 ; Error : 1.7386185538e-146 ; mu : -6.84210526316 
Prob IS: 1.43726355074e-145 ; Error : 2.78013023367e-145 ; mu : -6.84210526316 
Prob IS: 3.87785800105e-146 ; Error : 5.40044018646e-146 ; mu : -6.84210526316 
Prob IS: 9.09977989295e-151 ; Error : 1.48752677086e-150 ; mu : -6.84210526316 
Prob IS: 4.04002072222e-143 ; Error : 7.9183613002e-143 ; mu : -6.84210526316 
Prob IS: 1.05337745858e-164 ; Error : 1.94833394728e-164 ; mu : -7.36842105263 
Prob IS: 3.71027115251e-149 ; Error : 6.86505965058e-149 ; mu : -6.84210526316 
Prob IS: 6.35217250409e-148 ; Error : 1.22975823544e-147 ; mu : -6.84210526316 
Prob IS: 8.11853678341e-148 ; Error : 1.49853040294e-147 ; mu : -6.84210526316 
Prob IS: 1.18086031916e-148 ; Error : 2.30767505793e-148 ; mu : -6.84210526316 
Prob IS: 1.96391271209e-150 ; Error : 2.96575563771e-150 ; mu : -6.84210526316 
Real value : 1.4342971255132397e-12
