Distance entre avions : 8.0 
Nombre de simulations : 100 
Distance, Probability, Error, Relative error, mu 
 
8.0, 1.357E-08, 1.040E-08, 76.59\%, 100, -8.000 
8.0, 6.193E-10, 9.871E-10, 159.39\%, 100, -5.474 
8.0, 3.023E-09, 5.401E-09, 178.68\%, 100, -4.632 
8.0, 1.178E-09, 2.286E-09, 194.03\%, 100, -3.789 
8.0, 8.988E-09, 6.632E-09, 73.79\%, 100, -7.158 
8.0, 6.806E-10, 1.114E-09, 163.62\%, 100, -5.053 
8.0, 9.311E-09, 1.807E-08, 194.03\%, 100, -5.053 
8.0, 1.076E-08, 7.879E-09, 73.22\%, 100, -6.316 
8.0, 1.219E-09, 2.365E-09, 194.03\%, 100, -5.053 
8.0, 6.727E-09, 4.935E-09, 73.35\%, 100, -6.737 
8.0, 1.008E-08, 9.446E-09, 93.73\%, 100, -6.737 
8.0, 2.829E-10, 5.490E-10, 194.03\%, 100, -4.632 
8.0, 6.902E-10, 1.339E-09, 194.03\%, 100, -5.053 
8.0, 6.886E-09, 4.523E-09, 65.68\%, 100, -7.158 
8.0, 2.016E-09, 2.297E-09, 113.92\%, 100, -5.474 
8.0, 1.915E-09, 3.354E-09, 175.11\%, 100, -5.053 
8.0, 3.389E-09, 2.865E-09, 84.53\%, 100, -6.316 
8.0, 4.314E-09, 2.276E-09, 52.76\%, 100, -8.000 
8.0, 8.191E-09, 5.412E-09, 66.07\%, 100, -8.000 
8.0, 3.196E-09, 3.454E-09, 108.06\%, 100, -5.053 
8.0, 6.646E-09, 5.133E-09, 77.24\%, 100, -7.579 
8.0, 8.270E-09, 5.418E-09, 65.51\%, 100, -7.158 
8.0, 3.407E-09, 1.696E-09, 49.78\%, 100, -7.579 
Real value : 4.3292080809109734e-08
