Distance entre avions : 9.0 
Nombre de simulations : 100000 
Prob IS: 9.57171109308e-153 ; Error : 1.86074378767e-152 ; mu : -7.10526315789 
Prob IS: 1.34314682873e-146 ; Error : 2.63244181994e-146 ; mu : -7.10526315789 
Prob IS: 9.59308359711e-159 ; Error : 1.54534299779e-158 ; mu : -7.10526315789 
Prob IS: 1.03204825544e-153 ; Error : 2.02276073162e-153 ; mu : -7.10526315789 
Prob IS: 1.28576717853e-164 ; Error : 2.38621200969e-164 ; mu : -7.57894736842 
Prob IS: 2.84811066745e-152 ; Error : 5.58224071795e-152 ; mu : -7.10526315789 
Prob IS: 7.65787749495e-156 ; Error : 1.18988255959e-155 ; mu : -7.10526315789 
Prob IS: 7.65846490723e-153 ; Error : 1.0917979516e-152 ; mu : -7.10526315789 
Prob IS: 6.54288677881e-151 ; Error : 1.28139144983e-150 ; mu : -7.10526315789 
Prob IS: 3.19580694352e-153 ; Error : 5.77512447897e-153 ; mu : -7.10526315789 
Prob IS: 3.66723330658e-156 ; Error : 5.08136375554e-156 ; mu : -7.10526315789 
Prob IS: 1.33836223697e-163 ; Error : 2.62483321066e-163 ; mu : -7.57894736842 
Prob IS: 4.86402002031e-151 ; Error : 9.53331269627e-151 ; mu : -7.10526315789 
Prob IS: 4.82770644002e-156 ; Error : 7.97857025114e-156 ; mu : -7.10526315789 
Prob IS: 4.63244093825e-154 ; Error : 8.99006560022e-154 ; mu : -7.10526315789 
Prob IS: 2.15345670798e-149 ; Error : 4.22031257932e-149 ; mu : -7.10526315789 
Prob IS: 7.21438291443e-150 ; Error : 1.38723495569e-149 ; mu : -7.10526315789 
Prob IS: 1.34020754094e-154 ; Error : 2.6017877114e-154 ; mu : -7.10526315789 
Prob IS: 2.94463009356e-153 ; Error : 5.77097330041e-153 ; mu : -7.10526315789 
Prob IS: 3.58895270494e-148 ; Error : 7.03427679905e-148 ; mu : -7.10526315789 
Prob IS: 1.99101326846e-156 ; Error : 3.7040715412e-156 ; mu : -7.10526315789 
Prob IS: 9.46958818e-156 ; Error : 9.7052643763e-156 ; mu : -7.10526315789 
Prob IS: 1.41751738719e-153 ; Error : 2.73595262032e-153 ; mu : -7.10526315789 
Real value : 2.8655855466297453e-10
