Distance entre avions : 4.0 
Nombre de simulations : 100000 
Prob IS: 0.0200284996719 ; Error : 0.000545186042735 ; mu : -1.26315789474 
Prob IS: 0.0200587212598 ; Error : 0.000551613011156 ; mu : -1.26315789474 
Prob IS: 0.0204086556584 ; Error : 0.000575321080514 ; mu : -1.05263157895 
Prob IS: 0.0209914770392 ; Error : 0.000585616988945 ; mu : -1.05263157895 
Prob IS: 0.0202326434488 ; Error : 0.000565888787846 ; mu : -1.05263157895 
Prob IS: 0.0201970886258 ; Error : 0.000583489504172 ; mu : -1.05263157895 
Prob IS: 0.0208344647519 ; Error : 0.000597179955879 ; mu : -1.05263157895 
Prob IS: 0.0200953524162 ; Error : 0.00056247924244 ; mu : -1.05263157895 
Prob IS: 0.0205065373685 ; Error : 0.000571789743196 ; mu : -1.26315789474 
Prob IS: 0.0202489002846 ; Error : 0.000556311991422 ; mu : -1.26315789474 
Prob IS: 0.0204459941167 ; Error : 0.000604570546757 ; mu : -0.842105263158 
Prob IS: 0.0205905367179 ; Error : 0.000567086301868 ; mu : -1.26315789474 
Prob IS: 0.0203153273844 ; Error : 0.000579990581063 ; mu : -1.26315789474 
Prob IS: 0.0200488553735 ; Error : 0.000562753048346 ; mu : -1.05263157895 
Prob IS: 0.0205258610001 ; Error : 0.000577810677128 ; mu : -1.05263157895 
Prob IS: 0.0201824839612 ; Error : 0.000556049429576 ; mu : -1.26315789474 
Prob IS: 0.0210653464768 ; Error : 0.000583445952094 ; mu : -1.05263157895 
Prob IS: 0.0201756671406 ; Error : 0.000561756393505 ; mu : -1.26315789474 
Prob IS: 0.0205595960983 ; Error : 0.000572711683906 ; mu : -1.05263157895 
Prob IS: 0.019641619567 ; Error : 0.000536361731119 ; mu : -1.26315789474 
Prob IS: 0.0208328303503 ; Error : 0.000566986066782 ; mu : -1.26315789474 
Prob IS: 0.0201436414248 ; Error : 0.000565039591828 ; mu : -1.26315789474 
Prob IS: 0.0201864017821 ; Error : 0.000564838318803 ; mu : -1.05263157895 
Real value : 0.020629221998058056
