Distance entre avions : 4.0 
Nombre de simulations : 1000 
Distance, Probability, Error, Relative error, mu 
 
4.0, 3.921E-45, 7.623E-45, 194.40\%, 1000, -4.000 
4.0, 2.467E-44, 2.761E-44, 111.94\%, 1000, -4.000 
4.0, 3.298E-43, 6.379E-43, 193.43\%, 1000, -4.000 
4.0, 2.389E-43, 4.617E-43, 193.32\%, 1000, -4.000 
4.0, 8.032E-41, 1.538E-40, 191.49\%, 1000, -4.000 
4.0, 2.562E-42, 3.598E-42, 140.47\%, 1000, -4.000 
4.0, 2.757E-43, 5.380E-43, 195.16\%, 1000, -4.000 
4.0, 5.247E-46, 1.001E-45, 190.74\%, 1000, -4.000 
4.0, 1.435E-43, 2.809E-43, 195.72\%, 1000, -4.000 
4.0, 6.279E-44, 1.229E-43, 195.77\%, 1000, -4.000 
4.0, 5.848E-41, 8.029E-41, 137.29\%, 1000, -4.000 
4.0, 2.907E-40, 5.692E-40, 195.80\%, 1000, -4.000 
4.0, 3.141E-42, 6.012E-42, 191.39\%, 1000, -4.000 
4.0, 1.945E-46, 3.608E-46, 185.47\%, 1000, -4.000 
4.0, 9.215E-42, 1.748E-41, 189.71\%, 1000, -4.000 
4.0, 2.458E-47, 2.177E-47, 88.57\%, 1000, -4.000 
4.0, 4.106E-40, 8.031E-40, 195.58\%, 1000, -4.000 
4.0, 4.560E-39, 8.206E-39, 179.96\%, 1000, -4.000 
4.0, 1.576E-43, 2.970E-43, 188.48\%, 1000, -4.000 
4.0, 1.929E-45, 1.805E-45, 93.58\%, 1000, -4.000 
4.0, 3.788E-38, 7.417E-38, 195.79\%, 1000, -4.000 
4.0, 8.510E-42, 1.664E-41, 195.49\%, 1000, -4.000 
4.0, 4.589E-44, 8.729E-44, 190.22\%, 1000, -4.000 
Real value : 0.02043033092795854
